"FL_DATE","AIRLINE_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-05-01,20304,"ATL","Atlanta, GA","GA","EVV","Evansville, IN","IN","0937",0.00,0.00,"1018",9.00,0.00,0.00,"",0.00,56.00,1.00,350.00,,,,,,
2017-05-01,20304,"EVV","Evansville, IN","IN","ATL","Atlanta, GA","GA","1038",3.00,0.00,"1311",14.00,0.00,0.00,"",0.00,60.00,1.00,350.00,,,,,,
2017-05-01,20304,"MDW","Chicago, IL","IL","MSP","Minneapolis, MN","MN","1943",0.00,0.00,"2106",0.00,0.00,0.00,"",0.00,64.00,1.00,349.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","MDW","Chicago, IL","IL","1734",0.00,0.00,"1910",0.00,0.00,0.00,"",0.00,65.00,1.00,349.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","SBN","South Bend, IN","IN","1817",27.00,1.00,"1914",25.00,1.00,0.00,"",0.00,32.00,1.00,157.00,0.00,0.00,0.00,0.00,25.00,
2017-05-01,20304,"SBN","South Bend, IN","IN","DTW","Detroit, MI","MI","1936",6.00,0.00,"2029",0.00,0.00,0.00,"",0.00,33.00,1.00,157.00,,,,,,
2017-05-01,20304,"LSE","La Crosse, WI","WI","MSP","Minneapolis, MN","MN","1125",0.00,0.00,"1230",5.00,0.00,0.00,"",0.00,25.00,1.00,119.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","LSE","La Crosse, WI","WI","1001",0.00,0.00,"1102",0.00,0.00,0.00,"",0.00,31.00,1.00,119.00,,,,,,
2017-05-01,20304,"DSM","Des Moines, IA","IA","SLC","Salt Lake City, UT","UT","1735",0.00,0.00,"1913",0.00,0.00,0.00,"",0.00,141.00,1.00,955.00,,,,,,
2017-05-01,20304,"PSC","Pasco/Kennewick/Richland, WA","WA","SLC","Salt Lake City, UT","UT","1635",0.00,0.00,"1920",3.00,0.00,0.00,"",0.00,89.00,1.00,521.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","PSC","Pasco/Kennewick/Richland, WA","WA","1526",0.00,0.00,"1615",3.00,0.00,0.00,"",0.00,84.00,1.00,521.00,,,,,,
2017-05-01,20304,"PSC","Pasco/Kennewick/Richland, WA","WA","SLC","Salt Lake City, UT","UT","1227",0.00,0.00,"1511",0.00,0.00,0.00,"",0.00,75.00,1.00,521.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","PSC","Pasco/Kennewick/Richland, WA","WA","1100",0.00,0.00,"1204",4.00,0.00,0.00,"",0.00,78.00,1.00,521.00,,,,,,
2017-05-01,20304,"FCA","Kalispell, MT","MT","SLC","Salt Lake City, UT","UT","1750",0.00,0.00,"1927",0.00,0.00,0.00,"",0.00,82.00,1.00,531.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","FCA","Kalispell, MT","MT","1528",3.00,0.00,"1714",1.00,0.00,0.00,"",0.00,84.00,1.00,531.00,,,,,,
2017-05-01,20304,"FWA","Fort Wayne, IN","IN","DTW","Detroit, MI","MI","1547",0.00,0.00,"1634",0.00,0.00,0.00,"",0.00,28.00,1.00,128.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","IAH","Houston, TX","TX","1747",0.00,0.00,"1936",0.00,0.00,0.00,"",0.00,154.00,1.00,1075.00,,,,,,
2017-05-01,20304,"DEN","Denver, CO","CO","SLC","Salt Lake City, UT","UT","1420",0.00,0.00,"1547",0.00,0.00,0.00,"",0.00,65.00,1.00,391.00,,,,,,
2017-05-01,20304,"EUG","Eugene, OR","OR","SEA","Seattle, WA","WA","1506",0.00,0.00,"1614",0.00,0.00,0.00,"",0.00,49.00,1.00,234.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","EUG","Eugene, OR","OR","1325",0.00,0.00,"1436",0.00,0.00,0.00,"",0.00,40.00,1.00,234.00,,,,,,
2017-05-01,20304,"GEG","Spokane, WA","WA","SEA","Seattle, WA","WA","2024",0.00,0.00,"2140",0.00,0.00,0.00,"",0.00,47.00,1.00,224.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","GEG","Spokane, WA","WA","1842",0.00,0.00,"1938",0.00,0.00,0.00,"",0.00,39.00,1.00,224.00,,,,,,
2017-05-01,20304,"LNK","Lincoln, NE","NE","MSP","Minneapolis, MN","MN","1704",0.00,0.00,"1820",0.00,0.00,0.00,"",0.00,56.00,1.00,331.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","LNK","Lincoln, NE","NE","1516",0.00,0.00,"1641",0.00,0.00,0.00,"",0.00,52.00,1.00,331.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","SDF","Louisville, KY","KY","0956",0.00,0.00,"1259",0.00,0.00,0.00,"",0.00,96.00,1.00,604.00,,,,,,
2017-05-01,20304,"SDF","Louisville, KY","KY","MSP","Minneapolis, MN","MN","1335",0.00,0.00,"1423",0.00,0.00,0.00,"",0.00,93.00,1.00,604.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","HLN","Helena, MT","MT","2019",0.00,0.00,"2147",3.00,0.00,0.00,"",0.00,62.00,1.00,402.00,,,,,,
2017-05-01,20304,"DEN","Denver, CO","CO","SEA","Seattle, WA","WA","1739",0.00,0.00,"1949",4.00,0.00,0.00,"",0.00,169.00,1.00,1024.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","DEN","Denver, CO","CO","1313",0.00,0.00,"1703",0.00,0.00,0.00,"",0.00,128.00,1.00,1024.00,,,,,,
2017-05-01,20304,"CVG","Cincinnati, OH","KY","ORD","Chicago, IL","IL","2022",0.00,0.00,"2032",0.00,0.00,0.00,"",0.00,49.00,1.00,264.00,,,,,,
2017-05-01,20304,"EWR","Newark, NJ","NJ","MSP","Minneapolis, MN","MN","1133",0.00,0.00,"1312",0.00,0.00,0.00,"",0.00,138.00,1.00,1008.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","EWR","Newark, NJ","NJ","0710",0.00,0.00,"1052",0.00,0.00,0.00,"",0.00,135.00,1.00,1008.00,,,,,,
2017-05-01,20304,"GTF","Great Falls, MT","MT","SLC","Salt Lake City, UT","UT","0615",0.00,0.00,"0733",0.00,0.00,0.00,"",0.00,60.00,1.00,463.00,,,,,,
2017-05-01,20304,"FWA","Fort Wayne, IN","IN","ATL","Atlanta, GA","GA","0812",7.00,0.00,"1025",24.00,1.00,0.00,"",0.00,102.00,1.00,508.00,7.00,0.00,17.00,0.00,0.00,
2017-05-01,20304,"PDX","Portland, OR","OR","SEA","Seattle, WA","WA","1504",0.00,0.00,"1619",21.00,1.00,0.00,"",0.00,36.00,1.00,129.00,0.00,0.00,21.00,0.00,0.00,
2017-05-01,20304,"SEA","Seattle, WA","WA","PDX","Portland, OR","OR","1327",0.00,0.00,"1437",5.00,0.00,0.00,"",0.00,32.00,1.00,129.00,,,,,,
2017-05-01,20304,"BOI","Boise, ID","ID","SEA","Seattle, WA","WA","0818",0.00,0.00,"0849",0.00,0.00,0.00,"",0.00,73.00,1.00,399.00,,,,,,
2017-05-01,20304,"MGM","Montgomery, AL","AL","ATL","Atlanta, GA","GA","0657",7.00,0.00,"0905",4.00,0.00,0.00,"",0.00,35.00,1.00,147.00,,,,,,
2017-05-01,20304,"MKE","Milwaukee, WI","WI","DTW","Detroit, MI","MI","0944",157.00,1.00,"1149",145.00,1.00,0.00,"",0.00,48.00,1.00,237.00,145.00,0.00,0.00,0.00,0.00,
2017-05-01,20304,"DTW","Detroit, MI","MI","MKE","Milwaukee, WI","WI","2002",1.00,0.00,"2019",0.00,0.00,0.00,"",0.00,46.00,1.00,237.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","BOI","Boise, ID","ID","1704",0.00,0.00,"1917",0.00,0.00,0.00,"",0.00,55.00,1.00,399.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","CAK","Akron, OH","OH","2155",0.00,0.00,"2247",0.00,0.00,0.00,"",0.00,32.00,1.00,133.00,,,,,,
2017-05-01,20304,"DEN","Denver, CO","CO","LAX","Los Angeles, CA","CA","0700",0.00,0.00,"0901",26.00,1.00,0.00,"",0.00,123.00,1.00,862.00,0.00,0.00,26.00,0.00,0.00,
2017-05-01,20304,"ORD","Chicago, IL","IL","SLC","Salt Lake City, UT","UT","1851",0.00,0.00,"2121",0.00,0.00,0.00,"",0.00,189.00,1.00,1250.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","ORD","Chicago, IL","IL","1356",1.00,0.00,"1804",0.00,0.00,0.00,"",0.00,156.00,1.00,1250.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","PIT","Pittsburgh, PA","PA","0953",2.00,0.00,"1259",4.00,0.00,0.00,"",0.00,104.00,1.00,726.00,,,,,,
2017-05-01,20304,"DEN","Denver, CO","CO","SEA","Seattle, WA","WA","1240",17.00,1.00,"1443",23.00,1.00,0.00,"",0.00,166.00,1.00,1024.00,10.00,0.00,6.00,0.00,7.00,
2017-05-01,20304,"SEA","Seattle, WA","WA","DEN","Denver, CO","CO","0803",13.00,0.00,"1200",7.00,0.00,0.00,"",0.00,122.00,1.00,1024.00,,,,,,
2017-05-01,20304,"ABQ","Albuquerque, NM","NM","SLC","Salt Lake City, UT","UT","1203",5.00,0.00,"1339",0.00,0.00,0.00,"",0.00,73.00,1.00,493.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","ABQ","Albuquerque, NM","NM","0959",24.00,1.00,"1135",12.00,0.00,0.00,"",0.00,68.00,1.00,493.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","ORD","Chicago, IL","IL","0127",197.00,1.00,"0128",181.00,1.00,0.00,"",0.00,41.00,1.00,235.00,181.00,0.00,0.00,0.00,0.00,
2017-05-01,20304,"SEA","Seattle, WA","WA","PDX","Portland, OR","OR","2335",50.00,1.00,"0023",45.00,1.00,0.00,"",0.00,28.00,1.00,129.00,0.00,0.00,0.00,0.00,45.00,
2017-05-01,20304,"DEN","Denver, CO","CO","SEA","Seattle, WA","WA","2101",66.00,1.00,"2307",74.00,1.00,0.00,"",0.00,162.00,1.00,1024.00,0.00,0.00,8.00,0.00,66.00,
2017-05-01,20304,"SEA","Seattle, WA","WA","DEN","Denver, CO","CO","1713",118.00,1.00,"2037",84.00,1.00,0.00,"",0.00,119.00,1.00,1024.00,0.00,0.00,0.00,0.00,84.00,
2017-05-01,20304,"FAR","Fargo, ND","ND","MSP","Minneapolis, MN","MN","1436",0.00,0.00,"1545",0.00,0.00,0.00,"",0.00,46.00,1.00,223.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","FAR","Fargo, ND","ND","1303",0.00,0.00,"1411",0.00,0.00,0.00,"",0.00,41.00,1.00,223.00,,,,,,
2017-05-01,20304,"DFW","Dallas/Fort Worth, TX","TX","SLC","Salt Lake City, UT","UT","0651",56.00,1.00,"0859",75.00,1.00,0.00,"",0.00,151.00,1.00,989.00,56.00,0.00,19.00,0.00,0.00,
2017-05-01,20304,"FAR","Fargo, ND","ND","MSP","Minneapolis, MN","MN","1735",9.00,0.00,"1911",34.00,1.00,0.00,"",0.00,47.00,1.00,223.00,3.00,0.00,25.00,0.00,6.00,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","FAR","Fargo, ND","ND","1549",0.00,0.00,"1707",6.00,0.00,0.00,"",0.00,40.00,1.00,223.00,,,,,,
2017-05-01,20304,"BOI","Boise, ID","ID","LAX","Los Angeles, CA","CA","0714",0.00,0.00,"0835",0.00,0.00,0.00,"",0.00,103.00,1.00,674.00,,,,,,
2017-05-01,20304,"GFK","Grand Forks, ND","ND","MSP","Minneapolis, MN","MN","1053",0.00,0.00,"1210",0.00,0.00,0.00,"",0.00,55.00,1.00,284.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","GFK","Grand Forks, ND","ND","0906",0.00,0.00,"1013",0.00,0.00,0.00,"",0.00,47.00,1.00,284.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","PIA","Peoria, IL","IL","2007",0.00,0.00,"2135",0.00,0.00,0.00,"",0.00,54.00,1.00,342.00,,,,,,
2017-05-01,20304,"DEN","Denver, CO","CO","SLC","Salt Lake City, UT","UT","1756",1.00,0.00,"1914",0.00,0.00,0.00,"",0.00,63.00,1.00,391.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","DEN","Denver, CO","CO","1533",0.00,0.00,"1701",0.00,0.00,0.00,"",0.00,59.00,1.00,391.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","EVV","Evansville, IN","IN","1542",0.00,0.00,"1626",11.00,0.00,0.00,"",0.00,73.00,1.00,363.00,,,,,,
2017-05-01,20304,"EWR","Newark, NJ","NJ","MSP","Minneapolis, MN","MN","1535",55.00,1.00,"1719",39.00,1.00,0.00,"",0.00,138.00,1.00,1008.00,0.00,0.00,0.00,0.00,39.00,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","EWR","Newark, NJ","NJ","1015",5.00,0.00,"1506",67.00,1.00,0.00,"",0.00,150.00,1.00,1008.00,5.00,0.00,62.00,0.00,0.00,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","SUN","Sun Valley/Hailey/Ketchum, ID","ID","1100",0.00,0.00,"1200",0.00,0.00,0.00,"",0.00,39.00,1.00,222.00,,,,,,
2017-05-01,20304,"DEN","Denver, CO","CO","SLC","Salt Lake City, UT","UT","1925",0.00,0.00,"2050",0.00,0.00,0.00,"",0.00,71.00,1.00,391.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","DEN","Denver, CO","CO","1653",0.00,0.00,"1815",0.00,0.00,0.00,"",0.00,58.00,1.00,391.00,,,,,,
2017-05-01,20304,"ISN","Williston, ND","ND","MSP","Minneapolis, MN","MN","1223",0.00,0.00,"1408",0.00,0.00,0.00,"",0.00,82.00,1.00,546.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","ISN","Williston, ND","ND","1000",0.00,0.00,"1133",0.00,0.00,0.00,"",0.00,75.00,1.00,546.00,,,,,,
2017-05-01,20304,"FAR","Fargo, ND","ND","MSP","Minneapolis, MN","MN","1050",0.00,0.00,"1158",0.00,0.00,0.00,"",0.00,46.00,1.00,223.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","FAR","Fargo, ND","ND","0908",0.00,0.00,"1007",0.00,0.00,0.00,"",0.00,38.00,1.00,223.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","OKC","Oklahoma City, OK","OK","2024",9.00,0.00,"2345",6.00,0.00,0.00,"",0.00,105.00,1.00,866.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","OMA","Omaha, NE","NE","1316",0.00,0.00,"1433",0.00,0.00,0.00,"",0.00,47.00,1.00,282.00,,,,,,
2017-05-01,20304,"OMA","Omaha, NE","NE","MSP","Minneapolis, MN","MN","1518",0.00,0.00,"1701",16.00,1.00,0.00,"",0.00,53.00,1.00,282.00,0.00,0.00,16.00,0.00,0.00,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","MSN","Madison, WI","WI","0704",0.00,0.00,"0811",0.00,0.00,0.00,"",0.00,42.00,1.00,228.00,,,,,,
2017-05-01,20304,"XNA","Fayetteville, AR","AR","MSP","Minneapolis, MN","MN","1104",0.00,0.00,"1256",0.00,0.00,0.00,"",0.00,93.00,1.00,596.00,,,,,,
2017-05-01,20304,"DEN","Denver, CO","CO","SEA","Seattle, WA","WA","1034",0.00,0.00,"1232",0.00,0.00,0.00,"",0.00,160.00,1.00,1024.00,,,,,,
2017-05-01,20304,"CWA","Mosinee, WI","WI","DTW","Detroit, MI","MI","1257",0.00,0.00,"1515",0.00,0.00,0.00,"",0.00,62.00,1.00,363.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","CWA","Mosinee, WI","WI","1200",0.00,0.00,"1226",0.00,0.00,0.00,"",0.00,65.00,1.00,363.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","ABE","Allentown/Bethlehem/Easton, PA","PA","2035",0.00,0.00,"2208",0.00,0.00,0.00,"",0.00,68.00,1.00,425.00,,,,,,
2017-05-01,20304,"GFK","Grand Forks, ND","ND","MSP","Minneapolis, MN","MN","1532",7.00,0.00,"1650",1.00,0.00,0.00,"",0.00,58.00,1.00,284.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","GFK","Grand Forks, ND","ND","1408",43.00,1.00,"1515",30.00,1.00,0.00,"",0.00,47.00,1.00,284.00,30.00,0.00,0.00,0.00,0.00,
2017-05-01,20304,"PSP","Palm Springs, CA","CA","SLC","Salt Lake City, UT","UT","1220",0.00,0.00,"1456",0.00,0.00,0.00,"",0.00,79.00,1.00,541.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","PSP","Palm Springs, CA","CA","1053",0.00,0.00,"1131",0.00,0.00,0.00,"",0.00,76.00,1.00,541.00,,,,,,
2017-05-01,20304,"FSD","Sioux Falls, SD","SD","MSP","Minneapolis, MN","MN","1311",6.00,0.00,"1412",0.00,0.00,0.00,"",0.00,42.00,1.00,196.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","FSD","Sioux Falls, SD","SD","1141",21.00,1.00,"1243",20.00,1.00,0.00,"",0.00,36.00,1.00,196.00,0.00,0.00,0.00,0.00,20.00,
2017-05-01,20304,"SBN","South Bend, IN","IN","MSP","Minneapolis, MN","MN","0720",0.00,0.00,"0810",0.00,0.00,0.00,"",0.00,74.00,1.00,411.00,,,,,,
2017-05-01,20304,"FSD","Sioux Falls, SD","SD","MSP","Minneapolis, MN","MN","1822",13.00,0.00,"1927",12.00,0.00,0.00,"",0.00,40.00,1.00,196.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","FSD","Sioux Falls, SD","SD","1651",17.00,1.00,"1756",12.00,0.00,0.00,"",0.00,39.00,1.00,196.00,,,,,,
2017-05-01,20304,"DFW","Dallas/Fort Worth, TX","TX","MSP","Minneapolis, MN","MN","1423",0.00,0.00,"1640",0.00,0.00,0.00,"",0.00,117.00,1.00,852.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","DFW","Dallas/Fort Worth, TX","TX","1117",0.00,0.00,"1346",0.00,0.00,0.00,"",0.00,111.00,1.00,852.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","STL","St. Louis, MO","MO","1749",14.00,0.00,"1926",6.00,0.00,0.00,"",0.00,61.00,1.00,448.00,,,,,,
2017-05-01,20304,"STL","St. Louis, MO","MO","MSP","Minneapolis, MN","MN","1950",0.00,0.00,"2119",0.00,0.00,0.00,"",0.00,68.00,1.00,448.00,,,,,,
2017-05-01,20304,"ATW","Appleton, WI","WI","MSP","Minneapolis, MN","MN","1748",0.00,0.00,"1915",0.00,0.00,0.00,"",0.00,48.00,1.00,236.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","ATW","Appleton, WI","WI","1612",0.00,0.00,"1721",0.00,0.00,0.00,"",0.00,51.00,1.00,236.00,,,,,,
2017-05-01,20304,"FCA","Kalispell, MT","MT","SLC","Salt Lake City, UT","UT","1325",5.00,0.00,"1513",7.00,0.00,0.00,"",0.00,80.00,1.00,531.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","FCA","Kalispell, MT","MT","1058",0.00,0.00,"1302",7.00,0.00,0.00,"",0.00,88.00,1.00,531.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","RAP","Rapid City, SD","SD","2205",0.00,0.00,"2235",0.00,0.00,0.00,"",0.00,72.00,1.00,489.00,,,,,,
2017-05-01,20304,"BZN","Bozeman, MT","MT","SLC","Salt Lake City, UT","UT","1307",0.00,0.00,"1414",0.00,0.00,0.00,"",0.00,52.00,1.00,347.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","BZN","Bozeman, MT","MT","1107",0.00,0.00,"1225",0.00,0.00,0.00,"",0.00,53.00,1.00,347.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","SFO","San Francisco, CA","CA","1313",0.00,0.00,"1517",0.00,0.00,0.00,"",0.00,96.00,1.00,679.00,,,,,,
2017-05-01,20304,"SFO","San Francisco, CA","CA","SEA","Seattle, WA","WA","1558",0.00,0.00,"1814",0.00,0.00,0.00,"",0.00,108.00,1.00,679.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","FSM","Fort Smith, AR","AR","2346",135.00,1.00,"0043",133.00,1.00,0.00,"",0.00,92.00,1.00,579.00,0.00,0.00,0.00,0.00,133.00,
2017-05-01,20304,"ATL","Atlanta, GA","GA","MGM","Montgomery, AL","AL","2330",0.00,0.00,"2328",3.00,0.00,0.00,"",0.00,33.00,1.00,147.00,,,,,,
2017-05-01,20304,"GRB","Green Bay, WI","WI","MSP","Minneapolis, MN","MN","1215",40.00,1.00,"1319",34.00,1.00,0.00,"",0.00,41.00,1.00,252.00,0.00,0.00,0.00,0.00,34.00,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","GRB","Green Bay, WI","WI","1047",47.00,1.00,"1149",39.00,1.00,0.00,"",0.00,48.00,1.00,252.00,0.00,0.00,0.00,0.00,39.00,
2017-05-01,20304,"EUG","Eugene, OR","OR","SEA","Seattle, WA","WA","1116",0.00,0.00,"1232",0.00,0.00,0.00,"",0.00,46.00,1.00,234.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","EUG","Eugene, OR","OR","0936",0.00,0.00,"1043",0.00,0.00,0.00,"",0.00,42.00,1.00,234.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","DHN","Dothan, AL","AL","2011",15.00,1.00,"2012",12.00,0.00,0.00,"",0.00,38.00,1.00,170.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","MOB","Mobile, AL","AL","1840",129.00,1.00,"1858",129.00,1.00,0.00,"",0.00,54.00,1.00,302.00,0.00,0.00,0.00,0.00,129.00,
2017-05-01,20304,"MOB","Mobile, AL","AL","ATL","Atlanta, GA","GA","1940",145.00,1.00,"2141",118.00,1.00,0.00,"",0.00,47.00,1.00,302.00,0.00,0.00,0.00,0.00,118.00,
2017-05-01,20304,"ATL","Atlanta, GA","GA","CRW","Charleston/Dunbar, WV","WV","1916",71.00,1.00,"2041",69.00,1.00,0.00,"",0.00,51.00,1.00,363.00,0.00,0.00,0.00,0.00,69.00,
2017-05-01,20304,"CRW","Charleston/Dunbar, WV","WV","ATL","Atlanta, GA","GA","2059",61.00,1.00,"2228",58.00,1.00,0.00,"",0.00,65.00,1.00,363.00,0.00,0.00,0.00,0.00,58.00,
2017-05-01,20304,"ATL","Atlanta, GA","GA","LEX","Lexington, KY","KY","1447",155.00,1.00,"1606",157.00,1.00,0.00,"",0.00,45.00,1.00,304.00,20.00,0.00,2.00,0.00,135.00,
2017-05-01,20304,"LEX","Lexington, KY","KY","ATL","Atlanta, GA","GA","1641",166.00,1.00,"1802",161.00,1.00,0.00,"",0.00,61.00,1.00,304.00,4.00,0.00,0.00,0.00,157.00,
2017-05-01,20304,"SEA","Seattle, WA","WA","EUG","Eugene, OR","OR","2053",0.00,0.00,"2149",0.00,0.00,0.00,"",0.00,39.00,1.00,234.00,,,,,,
2017-05-01,20304,"EUG","Eugene, OR","OR","SEA","Seattle, WA","WA","0542",0.00,0.00,"0645",0.00,0.00,0.00,"",0.00,45.00,1.00,234.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","SBN","South Bend, IN","IN","2001",0.00,0.00,"2146",0.00,0.00,0.00,"",0.00,78.00,1.00,566.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","MGM","Montgomery, AL","AL","1529",1144.00,1.00,"1520",1143.00,1.00,0.00,"",0.00,28.00,1.00,147.00,1143.00,0.00,0.00,0.00,0.00,
2017-05-01,20304,"EVV","Evansville, IN","IN","DTW","Detroit, MI","MI","1821",86.00,1.00,"2028",65.00,1.00,0.00,"",0.00,53.00,1.00,363.00,0.00,0.00,0.00,0.00,65.00,
2017-05-01,20304,"EVV","Evansville, IN","IN","ATL","Atlanta, GA","GA","1648",3.00,0.00,"1916",2.00,0.00,0.00,"",0.00,62.00,1.00,350.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","MGM","Montgomery, AL","AL","1428",61.00,1.00,"1429",68.00,1.00,0.00,"",0.00,30.00,1.00,147.00,0.00,0.00,7.00,0.00,61.00,
2017-05-01,20304,"MGM","Montgomery, AL","AL","ATL","Atlanta, GA","GA","1503",75.00,1.00,"1713",88.00,1.00,0.00,"",0.00,36.00,1.00,147.00,7.00,0.00,13.00,0.00,68.00,
2017-05-01,20304,"ATL","Atlanta, GA","GA","EVV","Evansville, IN","IN","1748",111.00,1.00,"1803",103.00,1.00,0.00,"",0.00,52.00,1.00,350.00,15.00,0.00,0.00,0.00,88.00,
2017-05-01,20304,"MKE","Milwaukee, WI","WI","DTW","Detroit, MI","MI","0529",0.00,0.00,"0742",0.00,0.00,0.00,"",0.00,53.00,1.00,237.00,,,,,,
2017-05-01,20304,"OKC","Oklahoma City, OK","OK","SLC","Salt Lake City, UT","UT","0608",0.00,0.00,"0730",0.00,0.00,0.00,"",0.00,129.00,1.00,866.00,,,,,,
2017-05-01,20304,"ORD","Chicago, IL","IL","CVG","Cincinnati, OH","KY","0556",0.00,0.00,"0823",5.00,0.00,0.00,"",0.00,52.00,1.00,264.00,,,,,,
2017-05-01,20304,"BNA","Nashville, TN","TN","CVG","Cincinnati, OH","KY","0603",0.00,0.00,"0811",0.00,0.00,0.00,"",0.00,40.00,1.00,230.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","BIS","Bismarck/Mandan, ND","ND","2022",0.00,0.00,"2135",0.00,0.00,0.00,"",0.00,55.00,1.00,386.00,,,,,,
2017-05-01,20304,"DLH","Duluth, MN","MN","MSP","Minneapolis, MN","MN","1805",0.00,0.00,"1919",4.00,0.00,0.00,"",0.00,38.00,1.00,144.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","DLH","Duluth, MN","MN","1651",4.00,0.00,"1749",1.00,0.00,0.00,"",0.00,29.00,1.00,144.00,,,,,,
2017-05-01,20304,"LAS","Las Vegas, NV","NV","SNA","Santa Ana, CA","CA","0945",0.00,0.00,"1046",0.00,0.00,0.00,"",0.00,39.00,1.00,226.00,,,,,,
2017-05-01,20304,"SNA","Santa Ana, CA","CA","LAS","Las Vegas, NV","NV","1128",0.00,0.00,"1238",0.00,0.00,0.00,"",0.00,42.00,1.00,226.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","MOT","Minot, ND","ND","2157",0.00,0.00,"2316",0.00,0.00,0.00,"",0.00,64.00,1.00,449.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","MOB","Mobile, AL","AL","1430",32.00,1.00,"1447",27.00,1.00,0.00,"",0.00,54.00,1.00,302.00,3.00,0.00,0.00,0.00,24.00,
